id,location,longitude,latitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,host_is_superhost,instant_bookable,cancellation_policy,tv,air_conditioning,balcony_patio,bed_linen,outdoor_space,breakfast,coffee_machine,cooking_equip,white_goods,child_friendly,parking,greet_by_host,internet,long_term_stay,pets,private_entrance,security_system,self_checkin,gym,review_scores_rating_under80,review_scores_rating_80_94,review_scores_rating_95_100,review_scores_rating_unknown
40655587,Chicago,-87.63137,41.89646,Apartment,Private room,2,1,1,1,50,0,0,1,0,1,7,7,100,FALSE,FALSE,strict,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
40660499,Chicago,-87.70061,41.90185,Apartment,Private room,2,1,1,1,65,0,0,1,0,1,3,0,101,FALSE,TRUE,flexible,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40661064,Chicago,-87.71644,41.890860000000004,Apartment,Private room,1,1,1,1,30,0,39,1,0,32,123,0,101,FALSE,FALSE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
40673255,Chicago,-87.64974,41.85764,Apartment,Private room,2,1,1,1,40,150,25,2,25,1,31,7,97,TRUE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
40673831,Chicago,-87.605950000000007,41.68966,Apartment,Entire home/apt,5,1,2,2,157,100,125,4,55,3,1125,0,101,FALSE,TRUE,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
40674594,Chicago,-87.70924,41.95797,Apartment,Entire home/apt,8,1,3,3,72,0,15,1,0,1,1125,22,98,FALSE,TRUE,moderate,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
40675506,Chicago,-87.62817,41.87282,Apartment,Entire home/apt,4,1.5,1,2,115,0,50,1,0,7,21,0,101,FALSE,FALSE,strict,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40675688,Chicago,-87.60653,41.68818,Apartment,Entire home/apt,5,1,2,3,119,100,125,4,55,3,1125,1,100,FALSE,TRUE,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
40675817,Chicago,-87.65005,41.96761,Apartment,Entire home/apt,2,1,1,1,76,250,30,1,0,2,1125,0,101,FALSE,TRUE,moderate,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40676819,Chicago,-87.68017,41.88092,Apartment,Entire home/apt,6,2,2,2,80,0,100,4,10,1,7,14,91,FALSE,TRUE,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
40680627,Chicago,-87.61929,41.88774,Apartment,Entire home/apt,4,1,1,2,92,0,120,1,0,32,365,0,101,TRUE,FALSE,moderate,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1
40680817,Chicago,-87.66096,41.86953,Apartment,Private room,2,1,1,2,21,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40681290,Chicago,-87.68366,41.93875,Apartment,Entire home/apt,4,1,2,3,61,250,60,1,0,2,14,2,100,FALSE,TRUE,strict,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0
40683234,Chicago,-87.70287,41.85481,House,Entire home/apt,8,2,4,1,50,0,0,1,0,10,60,0,101,FALSE,FALSE,flexible,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40684076,Chicago,-87.61612,41.76968,House,Private room,1,1.5,1,1,29,0,0,1,0,1,1125,4,85,FALSE,TRUE,moderate,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
40688686,Chicago,-87.6415,41.94041,Apartment,Entire home/apt,2,1,0,1,119,0,250,1,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1
40688794,Chicago,-87.66808,41.90468,Apartment,Entire home/apt,2,1,1,1,122,0,250,1,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1
40688798,Chicago,-87.63386,41.89194,Apartment,Entire home/apt,6,2,2,2,199,0,149,4,50,2,999,7,91,TRUE,FALSE,moderate,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
40688897,Chicago,-87.61605,41.890860000000004,Apartment,Entire home/apt,2,1,0,1,129,0,250,1,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1
40692314,Chicago,-87.61868,41.89825,Apartment,Entire home/apt,2,1,1,1,182,0,250,1,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1
40699930,Chicago,-87.6059,41.68945,Apartment,Entire home/apt,10,2,4,10,313,0,195,4,30,2,360,0,101,TRUE,TRUE,strict,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
40702201,Chicago,-87.60473,41.68793,Apartment,Private room,2,1,1,1,57,100,95,1,32,3,1125,1,100,TRUE,TRUE,strict,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
40702777,Chicago,-87.60503,41.68858,Apartment,Entire home/apt,6,1,2,4,82,100,125,1,25,2,360,1,100,TRUE,TRUE,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
40703896,Chicago,-87.60664,41.68843,Apartment,Private room,1,1,1,1,44,100,95,1,32,3,360,1,100,TRUE,TRUE,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
40704283,Chicago,-87.6192,41.89882,Apartment,Entire home/apt,5,2,2,3,179,0,121,1,0,1,1125,5,95,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0
40704353,Chicago,-87.61845,41.89801,Apartment,Entire home/apt,5,2,2,3,179,0,121,1,0,1,1125,1,100,TRUE,TRUE,moderate,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
40704392,Chicago,-87.66091,41.86775,Apartment,Private room,2,1,1,2,21,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40704408,Chicago,-87.60672,41.68929,Apartment,Private room,2,1,1,1,69,100,95,1,32,3,360,0,101,TRUE,FALSE,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
40704436,Chicago,-87.61787,41.89852,Apartment,Entire home/apt,5,2,2,3,179,0,121,1,0,1,1125,2,100,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
40704571,Chicago,-87.61777,41.89802,Apartment,Entire home/apt,5,2,2,3,179,0,121,1,0,1,1125,2,100,TRUE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
40704628,Chicago,-87.61799,41.89879,Apartment,Entire home/apt,5,2,2,3,179,0,121,1,0,1,1125,1,100,TRUE,TRUE,moderate,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
40704692,Chicago,-87.61925,41.89853,Apartment,Entire home/apt,5,2,2,3,179,0,121,1,0,1,1125,2,100,TRUE,TRUE,moderate,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0
40704714,Chicago,-87.66056,41.86781,Apartment,Private room,2,1,1,2,21,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40704817,Chicago,-87.66087,41.86736,Apartment,Private room,2,1,1,2,21,500,60,1,50,1,1125,0,101,TRUE,FALSE,strict,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40705045,Chicago,-87.70741,41.93478,House,Entire home/apt,10,3.5,4,4,234,2000,90,5,25,3,1125,2,100,FALSE,FALSE,strict,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0
40705377,Chicago,-87.63912,41.93494,Apartment,Entire home/apt,3,1,1,3,69,0,40,1,0,1,3,6,80,FALSE,TRUE,flexible,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
40705760,Chicago,-87.62045,41.89234,Apartment,Entire home/apt,6,3,3,3,375,0,200,6,50,2,29,0,101,FALSE,TRUE,strict,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1
40706386,Chicago,-87.6187,41.89373,Apartment,Entire home/apt,6,3,3,0,395,0,200,6,50,2,29,1,80,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
40706468,Chicago,-87.63972,41.93784,House,Entire home/apt,7,3.5,3,3,199,1500,150,5,20,1,1125,3,100,FALSE,TRUE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
40706813,Chicago,-87.70699,41.93516,House,Private room,4,1.5,1,1,107,0,0,1,0,2,1125,0,101,FALSE,FALSE,flexible,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1
40706989,Chicago,-87.62027,41.89143,Apartment,Entire home/apt,5,1,2,2,315,0,175,5,50,2,29,0,101,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
40707401,Chicago,-87.6199,41.89231,Apartment,Entire home/apt,5,1,2,2,315,0,175,5,50,2,29,0,101,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
40707589,Chicago,-87.57601,41.77176,Apartment,Entire home/apt,8,2,4,4,149,0,125,6,50,4,29,6,100,TRUE,FALSE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
40707758,Chicago,-87.58458,41.75516,Apartment,Entire home/apt,7,1,2,2,57,1500,45,6,15,1,1125,4,100,FALSE,TRUE,moderate,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
40708038,Chicago,-87.61974,41.89329,Apartment,Entire home/apt,5,1,2,2,320,0,175,5,50,2,29,0,101,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
40708741,Chicago,-87.68005,41.91608,House,Entire home/apt,16,3,2,4,121,0,165,1,0,1,1125,0,101,TRUE,TRUE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1
40708810,Chicago,-87.60632,41.83014,House,Private room,2,1,1,1,36,0,70,3,25,1,1125,0,101,FALSE,FALSE,moderate,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
40709264,Chicago,-87.76721,41.97023,Apartment,Entire home/apt,6,2,2,2,89,100,80,4,15,2,1125,2,100,FALSE,TRUE,flexible,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40709530,Chicago,-87.66637,41.7469,Apartment,Entire home/apt,2,1,1,1,75,0,75,1,25,7,7,1,101,FALSE,FALSE,moderate,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
40710001,Chicago,-87.68193,41.91643,House,Entire home/apt,12,3,3,5,159,0,200,1,0,1,1125,1,100,TRUE,TRUE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
40721200,Chicago,-87.61868,41.89825,Apartment,Entire home/apt,2,1,1,1,142,0,250,1,0,30,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1
40724113,Chicago,-87.64741,41.88905,Apartment,Entire home/apt,4,2,2,2,300,0,115,1,0,3,7,0,101,FALSE,FALSE,moderate,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
40724338,Chicago,-87.66796,41.96687,Apartment,Private room,4,1,1,1,53,0,35,2,15,1,1125,19,96,TRUE,TRUE,flexible,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
40724819,Chicago,-87.61983,41.89353,Apartment,Entire home/apt,6,3,3,3,395,0,200,6,50,2,29,0,101,FALSE,TRUE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
40724859,Chicago,-87.65738,41.86769,Apartment,Private room,2,1.5,0,1,10,0,0,1,0,1,15,23,77,FALSE,TRUE,flexible,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0
40724943,Chicago,-87.70824,41.90604,Apartment,Private room,2,1,1,1,28,0,0,1,0,1,14,7,97,FALSE,TRUE,moderate,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
40725649,Chicago,-87.60643,41.68792,Apartment,Entire home/apt,16,3,6,12,313,250,235,2,32,5,1125,0,101,FALSE,TRUE,flexible,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
40728647,Chicago,-87.72938,41.96187,House,Private room,3,1,1,1,54,0,0,2,29,1,3,10,98,FALSE,FALSE,strict,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
40731871,Chicago,-87.76398,41.92563,Apartment,Private room,1,1,1,1,75,0,40,1,0,1,1125,0,101,FALSE,TRUE,moderate,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
40733194,Chicago,-87.68892,41.90501,Apartment,Private room,1,1,1,1,50,0,0,2,10,1,1125,2,80,FALSE,FALSE,flexible,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
40733977,Chicago,-87.68045,41.9175,House,Entire home/apt,3,2,1,2,58,0,95,1,0,1,1125,1,100,TRUE,TRUE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
40734517,Chicago,-87.67136,41.91525,House,Entire home/apt,8,2.5,3,3,500,0,200,1,0,1,1125,7,97,TRUE,TRUE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
40735081,Chicago,-87.61336,41.81918,Apartment,Private room,4,2,1,1,75,0,0,2,5,1,1125,1,100,FALSE,FALSE,flexible,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
40737091,Chicago,-87.6903,41.92004,Apartment,Entire home/apt,5,2,2,2,109,150,120,4,50,2,1125,6,100,FALSE,FALSE,moderate,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
40737420,Chicago,-87.60481,41.68959,Apartment,Private room,2,1,1,1,55,150,45,2,40,3,1125,0,101,FALSE,TRUE,flexible,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
40739410,Chicago,-87.65995,41.83912,Apartment,Entire home/apt,13,1,3,5,168,100,65,4,10,2,1125,2,100,FALSE,FALSE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
40749847,Chicago,-87.60062,41.80078,Apartment,Entire home/apt,4,1,1,1,75,0,50,2,10,2,1125,5,100,FALSE,TRUE,flexible,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40749885,Chicago,-87.63416,41.88824,Apartment,Entire home/apt,6,2,3,3,550,700,159,6,40,1,1125,0,101,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
40750606,Chicago,-87.69405,41.9878,Apartment,Entire home/apt,2,1,1,1,60,0,100,1,0,3,45,0,101,FALSE,TRUE,moderate,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
40750928,Chicago,-87.62143,41.89881,Apartment,Entire home/apt,4,2,2,2,250,500,129,4,30,1,1125,0,101,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
40753256,Chicago,-87.62146,41.89872,Apartment,Entire home/apt,4,2,2,2,250,500,129,4,30,1,1125,0,101,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1
40753273,Chicago,-87.61757,41.8942,Apartment,Private room,1,1,1,1,78,0,150,1,0,29,60,0,101,FALSE,TRUE,strict,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
40753873,Chicago,-87.71993,41.95681,House,Entire home/apt,16,3,7,9,249,350,149,8,0,3,28,4,100,FALSE,TRUE,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40754788,Chicago,-87.61605,41.89238,Apartment,Entire home/apt,4,2,2,3,155,250,85,4,0,5,1125,1,100,FALSE,FALSE,strict,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0
40754866,Chicago,-87.63391,41.88926,Apartment,Entire home/apt,2,1,0,1,145,500,89,2,30,1,1125,0,101,FALSE,TRUE,strict,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1
40755363,Chicago,-87.67917,41.97627,Apartment,Entire home/apt,4,1,1,2,45,0,65,1,0,1,30,7,86,FALSE,FALSE,moderate,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
40755743,Chicago,-87.72762,41.97156,Apartment,Private room,4,1,1,1,130,0,100,1,0,3,1125,0,101,FALSE,TRUE,flexible,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40755792,Chicago,-87.6193,41.8288,House,Private room,2,1,1,1,55,150,30,1,0,2,1125,0,101,FALSE,FALSE,strict,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40756354,Chicago,-87.66954,41.91645,House,Entire home/apt,6,2.5,2,2,750,0,150,1,0,1,1125,0,101,TRUE,TRUE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1
40757854,Chicago,-87.67624,41.84964,Apartment,Entire home/apt,4,1,1,1,70,250,75,2,10,1,180,4,90,FALSE,TRUE,flexible,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
40758108,Chicago,-87.68002,41.87742,Apartment,Private room,2,1,1,1,49,200,0,2,100,1,14,1,101,FALSE,FALSE,strict,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
40758460,Chicago,-87.68097,41.87527,Apartment,Entire home/apt,5,1,2,3,120,200,0,5,100,1,14,2,101,FALSE,FALSE,strict,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
40758603,Chicago,-87.6713,41.91519,House,Entire home/apt,3,2.5,1,1,750,0,95,1,0,1,1125,0,101,TRUE,TRUE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1
40761775,Chicago,-87.67071,41.89949,Apartment,Entire home/apt,5,1,2,3,149,0,119,4,10,1,1125,7,97,FALSE,FALSE,strict,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0
40762823,Chicago,-87.60444,41.69009,Apartment,Private room,1,1,1,1,48,100,75,1,40,3,1125,0,101,FALSE,TRUE,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
40763489,Chicago,-87.60442,41.69003,Apartment,Private room,2,1,1,1,55,100,75,2,40,3,1125,0,101,FALSE,TRUE,strict,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
40775048,Chicago,-87.6183,41.8933,Apartment,Private room,1,1,1,1,75,0,150,1,0,30,60,0,101,FALSE,TRUE,strict,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
40775103,Chicago,-87.64118,41.87886,Apartment,Private room,2,1,0,2,10,0,0,1,0,1,30,15,85,FALSE,TRUE,flexible,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0
40775104,Chicago,-87.65158,41.93258,House,Entire home/apt,6,2,2,3,750,0,215,1,0,1,1125,2,100,TRUE,TRUE,flexible,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
40775509,Chicago,-87.63938,41.87816,Apartment,Private room,3,1,0,2,10,0,0,1,0,1,30,22,84,FALSE,TRUE,flexible,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0
40775706,Chicago,-87.65038,41.87314,Apartment,Private room,2,1,0,1,10,0,0,1,0,1,30,9,89,FALSE,TRUE,flexible,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40776859,Chicago,-87.65055,41.87205,Apartment,Private room,2,1,0,1,10,0,0,1,0,1,30,17,80,FALSE,TRUE,flexible,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40777128,Chicago,-87.63203,41.88908,Apartment,Private room,3,1,1,2,99,0,0,2,50,1,1125,5,96,TRUE,TRUE,flexible,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
40777313,Chicago,-87.65129,41.93074,House,Entire home/apt,3,2,1,2,750,0,175,1,0,1,1125,0,101,TRUE,TRUE,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
40778091,Chicago,-87.65717,41.86874,Apartment,Private room,2,1,0,1,10,0,0,1,0,1,30,9,80,FALSE,TRUE,flexible,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
40778302,Chicago,-87.66575,41.93857,Apartment,Entire home/apt,2,1,1,1,48,0,0,1,0,31,1125,0,101,TRUE,FALSE,flexible,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40778307,Chicago,-87.60982,41.70506,House,Entire home/apt,4,1,2,2,80,0,50,5,0,2,13,0,101,FALSE,TRUE,flexible,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
40783319,Chicago,-87.60461,41.6897,Apartment,Private room,2,1,1,2,44,100,75,2,40,3,1125,0,101,FALSE,TRUE,flexible,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
40800681,Chicago,-87.59999,41.74511,Apartment,Entire home/apt,4,1,1,2,125,0,0,1,0,1,2,0,101,FALSE,TRUE,flexible,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
40802486,Chicago,-87.62416,41.82641,House,Entire home/apt,10,1,3,3,117,0,100,2,25,1,1125,2,40,FALSE,FALSE,flexible,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0
40809228,Chicago,-87.59218,41.77875,Apartment,Entire home/apt,8,2,2,5,118,100,125,6,40,3,1125,0,101,FALSE,TRUE,strict,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1
40812990,Chicago,-87.67923,41.88202,Apartment,Entire home/apt,11,2,4,0,200,0,150,1,25,1,1125,0,101,FALSE,FALSE,flexible,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1
40813250,Chicago,-87.56793,41.77211,Apartment,Entire home/apt,3,1,1,1,79,0,0,1,0,2,1125,22,95,FALSE,TRUE,moderate,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0
40816781,Chicago,-87.71606,41.92012,Apartment,Entire home/apt,4,1,1,1,75,250,49,2,20,3,1125,5,100,TRUE,FALSE,flexible,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
40822870,Chicago,-87.70417,41.85367,House,Private room,1,2,1,0,29,0,10,1,0,2,30,0,101,FALSE,FALSE,moderate,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
40837290,Chicago,-87.62079,41.89256,Apartment,Entire home/apt,4,1,1,1,150,0,15,2,5,2,1125,5,100,FALSE,TRUE,moderate,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
40838147,Chicago,-87.60949,41.80737,House,Entire home/apt,7,2,3,3,100,100,50,5,50,1,1125,9,93,FALSE,TRUE,flexible,1,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
40838400,Chicago,-87.68568,41.93846,House,Entire home/apt,8,3,3,4,750,0,200,1,0,1,1125,0,101,TRUE,TRUE,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
40839133,Chicago,-87.68489,41.93998,House,Entire home/apt,5,3,2,2,750,0,200,1,0,1,1125,0,101,TRUE,TRUE,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
40840679,Chicago,-87.68406,41.939,House,Entire home/apt,10,3,4,5,750,0,225,1,0,1,1125,1,100,TRUE,TRUE,moderate,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
40840961,Chicago,-87.65966,41.94578,Apartment,Entire home/apt,4,2,2,2,750,0,195,1,0,1,1125,0,101,TRUE,TRUE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
40841031,Chicago,-87.71184,41.91586,Apartment,Entire home/apt,4,1,2,2,500,0,50,1,0,1,240,19,98,TRUE,FALSE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
40841076,Chicago,-87.65638,41.83786,Apartment,Entire home/apt,14,2,6,11,85,500,120,1,85,5,1125,0,101,TRUE,FALSE,strict,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1
40841455,Chicago,-87.71047,41.9145,Apartment,Entire home/apt,4,1,2,1,500,0,50,1,0,1,240,4,100,TRUE,FALSE,strict,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
40841861,Chicago,-87.6046,41.68954,Apartment,Entire home/apt,6,1,2,6,69,100,125,1,32,2,1125,2,100,TRUE,TRUE,strict,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0
40845061,Chicago,-87.66104,41.94749,Apartment,Entire home/apt,6,2,3,3,800,0,200,1,0,1,1125,0,101,TRUE,TRUE,moderate,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
