id,longitude,latitude,accommodates,price,security_deposit,cleaning_fee,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,tv,air_conditioning,balcony_patio,bed_linen,outdoor_space,breakfast,coffee_machine,cooking_equip,white_goods,child_friendly,parking,greet_by_host,internet,long_term_stay,pets,private_entrance,security_system,self_checkin,gym,review_scores_rating_under80,review_scores_rating_80_94,review_scores_rating_95_100,review_scores_rating_unknown,property_type_House,room_type_Private room,host_is_superhost_TRUE,instant_bookable_TRUE,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,walkscore
10498603,-87.67286,41.98305,1.3862943611198906,5.0106352940962555,-6.907755278982137,3.912023005428146,3.912023005428146,0.6931471805599453,7.025538314638521,3.6109179126442243,99,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,91
10515185,-87.71609,41.92836,0.6931471805599453,3.8066624897703196,-6.907755278982137,3.912023005428146,2.995732273553991,1.6094379124341003,7.025538314638521,2.0794415416798357,98,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,92
10515964,-87.65788,41.94688,1.3862943611198906,5.19295685089021,4.605170185988092,3.912023005428146,2.995732273553991,0.6931471805599453,2.6390573296152584,4.174387269895637,99,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,89
10518084,-87.69204,41.996,0.6931471805599453,3.8501476017100584,-6.907755278982137,2.70805020110221,1.6094379124341003,0.6931471805599453,3.5553480614894135,3.871201010907891,100,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,96
10547772,-87.66574,41.8959,1.3862943611198906,4.3694478524670215,5.298317366548036,4.3694478524670215,-6.907755278982137,0.6931471805599453,7.024649030453636,5.017279836814924,93,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,97
10548171,-87.65493,41.95345,0.6931471805599453,4.442651256490317,-6.907755278982137,3.1780538303479458,-6.907755278982137,0,7.025538314638521,4.624972813284271,95,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,94
10548699,-87.66561,41.89452,1.3862943611198906,4.3694478524670215,5.298317366548036,4.3694478524670215,-6.907755278982137,0.6931471805599453,7.024649030453636,5.043425116919247,94,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,95
10577807,-87.716,41.9219,0,3.6888794541139363,-6.907755278982137,3.2188758248682006,3.2188758248682006,0,7.025538314638521,4.430816798843313,97,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,90
10595206,-87.6313,41.896,1.0986122886681098,5.19295685089021,-6.907755278982137,4.605170185988092,-6.907755278982137,3.4339872044851463,7.025538314638521,0,100,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,100
10629003,-87.63941,41.9168,1.6094379124341003,5.272999558563747,-6.907755278982137,4.382026634673881,2.302585092994046,0.6931471805599453,7.025538314638521,4.962844630259907,98,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,94
10634059,-87.619,41.89326,1.0986122886681098,5.0106352940962555,-6.907755278982137,4.382026634673881,-6.907755278982137,4.0943445622221,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,96
10634388,-87.63626,41.89625,1.3862943611198906,5.521460917862246,-6.907755278982137,4.382026634673881,-6.907755278982137,4.0943445622221,7.025538314638521,1.3862943611198906,95,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,99
10685564,-87.62189,41.8994,0.6931471805599453,5.393627546352362,-6.907755278982137,4.787491742782046,-6.907755278982137,3.4339872044851463,7.02108396428914,-6.907755278982137,101,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,99
10709981,-87.68648,41.8726,1.3862943611198906,4.442651256490317,5.0106352940962555,3.2188758248682006,2.302585092994046,0,2.6390573296152584,5.030437921392435,96,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,80
10710405,-87.63982,41.93227,1.0986122886681098,4.30406509320417,-6.907755278982137,3.2188758248682006,2.302585092994046,1.0986122886681098,4.0943445622221,3.9318256327243257,98,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,93
10719657,-87.77022,41.96917,2.302585092994046,5.703782474656201,-6.907755278982137,3.2188758248682006,-6.907755278982137,0.6931471805599453,7.025538314638521,1.9459101490553132,100,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,87
10728994,-87.63212,41.8962,1.3862943611198906,4.6913478822291435,-6.907755278982137,4.382026634673881,-6.907755278982137,3.332204510175204,5.8998973535824915,0,100,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,100
10729123,-87.63282,41.89714,1.3862943611198906,5.293304824724492,-6.907755278982137,4.499809670330265,-6.907755278982137,3.044522437723423,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,99
10729296,-87.632,41.89722,1.3862943611198906,5.241747015059643,-6.907755278982137,4.382026634673881,-6.907755278982137,3.044522437723423,5.8998973535824915,0,100,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,100
10747942,-87.65682,41.92922,0.6931471805599453,4.07753744390572,-6.907755278982137,2.995732273553991,-6.907755278982137,0,3.044522437723423,4.859812404361672,96,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,91
10754882,-87.72193,41.94093,1.791759469228055,4.74493212836325,5.298317366548036,3.5553480614894135,3.2188758248682006,0.6931471805599453,3.332204510175204,5.501258210544727,99,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,91
10765065,-87.60465,41.80199,0.6931471805599453,3.8066624897703196,-6.907755278982137,3.2188758248682006,-6.907755278982137,0.6931471805599453,3.4011973816621555,3.367295829986474,99,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,78
10768189,-87.67258,41.98285,0.6931471805599453,4.700480365792417,-6.907755278982137,3.912023005428146,-6.907755278982137,0.6931471805599453,7.025538314638521,4.919980925828125,99,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,94
10811900,-87.66857,41.89215,0.6931471805599453,4.174387269895637,6.214608098422191,3.912023005428146,2.302585092994046,0,7.025538314638521,4.290459441148391,97,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,93
10813830,-87.67082,41.93965,0,4.31748811353631,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.6931471805599453,1.9459101490553132,0,101,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,98
10862491,-87.68399,41.84922,0,4.007333185232471,4.605170185988092,3.4011973816621555,-6.907755278982137,0.6931471805599453,4.787491742782046,3.871201010907891,99,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,85
10863022,-87.64285,41.88858,0.6931471805599453,4.31748811353631,-6.907755278982137,2.995732273553991,-6.907755278982137,0,7.025538314638521,4.442651256490317,96,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,94
10874898,-87.64822,41.94073,1.3862943611198906,5.991464547107982,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.6931471805599453,7.025538314638521,1.0986122886681098,100,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,92
10879699,-87.69006,41.9749,1.3862943611198906,4.543294782270004,-6.907755278982137,4.174387269895637,3.2188758248682006,5.8998973535824915,6.907755278982137,4.59511985013459,94,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,94
10936910,-87.60323,41.80106,0,3.295836866004329,-6.907755278982137,-6.907755278982137,-6.907755278982137,3.4011973816621555,7.025538314638521,0.6931471805599453,80,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,82
10943002,-87.68389,41.88093,2.0794415416798357,5.288267030694535,5.703782474656201,4.174387269895637,2.302585092994046,0.6931471805599453,4.499809670330265,5.638354669333745,96,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,89
10945786,-87.67427,41.85523,1.3862943611198906,4.8283137373023015,5.991464547107982,4.219507705176107,-6.907755278982137,0.6931471805599453,7.025538314638521,3.828641396489095,99,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,90
10971010,-87.72499,41.94038,2.0794415416798357,4.718498871295094,5.521460917862246,4.6913478822291435,3.2188758248682006,0.6931471805599453,7.024649030453636,4.74493212836325,93,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,94
10971343,-87.72553,41.9396,2.772588722239781,6.210600077024653,6.907755278982137,5.82600010738045,-6.907755278982137,0.6931471805599453,4.499809670330265,3.044522437723423,98,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,93
10971626,-87.70364,41.88621,2.302585092994046,4.59511985013459,5.521460917862246,4.9344739331306915,3.2188758248682006,0.6931471805599453,7.024649030453636,5.0369526024136295,90,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,67
10971749,-87.71208,41.7425,1.791759469228055,4.356708826689592,5.703782474656201,3.58351893845611,2.4849066497880004,0,3.4011973816621555,3.332204510175204,96,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,64
10992395,-87.67933,41.90235,1.6094379124341003,4.143134726391533,6.214608098422191,4.605170185988092,3.912023005428146,0,7.025538314638521,5.484796933490655,98,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,96
10997225,-87.65206,41.92845,1.3862943611198906,4.605170185988092,-6.907755278982137,2.995732273553991,2.70805020110221,0,7.025538314638521,5.0689042022202315,95,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,96
11046830,-87.68504,41.92559,1.3862943611198906,5.10594547390058,5.991464547107982,4.31748811353631,-6.907755278982137,1.9459101490553132,7.025538314638521,0,100,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,92
11066888,-87.69476,41.85692,0.6931471805599453,3.8501476017100584,-6.907755278982137,3.6888794541139363,3.2188758248682006,0.6931471805599453,2.995732273553991,2.0794415416798357,95,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,73
11077364,-87.69155,41.90909,0.6931471805599453,4.07753744390572,-6.907755278982137,2.9444389791664403,2.302585092994046,0,3.4965075614664802,3.7376696182833684,96,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,92
11139981,-87.58836,41.778,1.791759469228055,4.736198448394496,5.298317366548036,3.8918202981106265,2.70805020110221,0.6931471805599453,7.025538314638521,4.3694478524670215,99,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,60
11142450,-87.58826,41.77675,1.3862943611198906,4.59511985013459,5.298317366548036,3.8918202981106265,2.302585092994046,0.6931471805599453,7.025538314638521,4.290459441148391,99,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,57
11145640,-87.58741,41.77653,1.791759469228055,4.77912349311153,5.298317366548036,3.8918202981106265,2.70805020110221,0.6931471805599453,7.025538314638521,4.02535169073515,100,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,57
11146518,-87.67217,41.85563,0.6931471805599453,3.2188758248682006,-6.907755278982137,-6.907755278982137,3.4011973816621555,0.6931471805599453,7.025538314638521,2.0794415416798357,93,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,93
11146814,-87.67217,41.85563,1.3862943611198906,4.382026634673881,4.605170185988092,-6.907755278982137,4.605170185988092,0.6931471805599453,4.605170185988092,5.342334251964811,88,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,93
11176460,-87.6559,41.93602,2.302585092994046,6.361302477572996,6.214608098422191,5.703782474656201,-6.907755278982137,0.6931471805599453,7.025538314638521,3.1354942159291497,100,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,85
11177343,-87.65068,41.94459,0.6931471805599453,4.605170185988092,-6.907755278982137,-6.907755278982137,2.70805020110221,0.6931471805599453,0.6931471805599453,2.3978952727983707,96,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,93
11187498,-87.67251,41.85446,1.791759469228055,4.605170185988092,5.991464547107982,3.912023005428146,2.302585092994046,0.6931471805599453,3.4011973816621555,5.351858133476067,97,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,92
11205769,-87.65455,41.94689,2.302585092994046,5.857933154483459,6.214608098422191,4.248495242049359,3.6888794541139363,0.6931471805599453,7.025538314638521,3.784189633918261,97,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,95
11207835,-87.6071,41.81716,1.791759469228055,4.23410650459726,5.298317366548036,5.0106352940962555,2.995732273553991,3.332204510175204,5.8998973535824915,3.4657359027997265,88,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,75
11209152,-87.68124,41.89883,2.772588722239781,6.333279628139691,6.214608098422191,5.272999558563747,2.70805020110221,1.0986122886681098,7.025538314638521,3.4011973816621555,97,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,94
11225001,-87.6879,41.91564,0.6931471805599453,3.871201010907891,4.605170185988092,2.8903717578961645,2.302585092994046,0,2.70805020110221,5.056245805348308,98,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,96
11236476,-87.67023,41.98016,1.791759469228055,4.8283137373023015,4.605170185988092,-6.907755278982137,2.302585092994046,0,2.6390573296152584,5.278114659230517,99,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,96
11240415,-87.70817,41.88687,2.0794415416798357,4.584967478670572,-6.907755278982137,3.6888794541139363,2.70805020110221,0,7.024649030453636,5.231108616854587,93,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,67
11256503,-87.61586,41.89466,1.3862943611198906,5.332718793265369,-6.907755278982137,4.605170185988092,-6.907755278982137,3.4339872044851463,7.025538314638521,0,101,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,93
11256815,-87.67334,41.94292,1.6094379124341003,4.941642422609304,6.214608098422191,4.382026634673881,2.70805020110221,1.3862943611198906,7.024649030453636,4.418840607796598,99,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,95
11267982,-87.69617,41.92497,1.791759469228055,4.8283137373023015,6.214608098422191,4.0943445622221,3.2188758248682006,0,3.295836866004329,5.84354441703136,98,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,96
11276504,-87.7096,41.88302,0.6931471805599453,3.044522437723423,5.521460917862246,2.0794415416798357,2.0794415416798357,0,7.025538314638521,5.926926025970411,96,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,61
11283906,-87.6181,41.88662,0.6931471805599453,5.043425116919247,-6.907755278982137,4.382026634673881,-6.907755278982137,4.499809670330265,7.024649030453636,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,96
11311087,-87.66604,41.92568,2.0794415416798357,5.384495062789089,5.991464547107982,5.049856007249537,1.6094379124341003,0.6931471805599453,7.025538314638521,4.007333185232471,93,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,91
11314527,-87.61894,41.89328,1.0986122886681098,5.298317366548036,-6.907755278982137,4.382026634673881,-6.907755278982137,3.4339872044851463,7.025538314638521,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,96
11316564,-87.68524,41.97613,2.0794415416798357,5.652489180268651,6.907755278982137,5.703782474656201,-6.907755278982137,1.3862943611198906,3.044522437723423,1.6094379124341003,96,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,90
11364317,-87.68768,41.97666,0.6931471805599453,4.07753744390572,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,4.499809670330265,0,80,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,91
11370335,-87.77445,41.88485,0.6931471805599453,3.4011973816621555,-6.907755278982137,2.302585092994046,2.302585092994046,0,7.025538314638521,3.5263605246161616,94,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,74
11419164,-87.68259,41.92073,1.3862943611198906,4.605170185988092,-6.907755278982137,2.995732273553991,-6.907755278982137,0.6931471805599453,7.025538314638521,3.4011973816621555,96,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,93
11419446,-87.68771,41.90344,0,3.4011973816621555,-6.907755278982137,-6.907755278982137,-6.907755278982137,2.8903717578961645,5.298317366548036,-6.907755278982137,101,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,94
11431811,-87.64864,41.95848,1.3862943611198906,5.298317366548036,-6.907755278982137,4.0943445622221,-6.907755278982137,0,7.025538314638521,4.343805421853684,98,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,90
11433385,-87.66116,42.00119,1.3862943611198906,5.247024072160486,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,3.2188758248682006,90,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,91
11433502,-87.66227,42.00156,1.3862943611198906,5.0106352940962555,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,3.044522437723423,97,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,92
11436712,-87.66208,42.00102,1.791759469228055,5.298317366548036,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,3.044522437723423,95,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,91
11436765,-87.66219,42.00095,1.791759469228055,5.3471075307174685,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,4.0943445622221,97,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,91
11436834,-87.66161,42.00154,1.791759469228055,5.560681631015528,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,7.025538314638521,2.302585092994046,100,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,91
11436874,-87.61726,41.83433,0.6931471805599453,4.48863636973214,-6.907755278982137,2.70805020110221,-6.907755278982137,0.6931471805599453,1.6094379124341003,4.867534450455582,98,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,76
11456471,-87.62724,41.88935,1.6094379124341003,5.43372200355424,-6.907755278982137,5.187385805840755,4.31748811353631,1.0986122886681098,6.906754778648554,5.2832037287379885,95,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,99
11456952,-87.61352,41.83662,2.0794415416798357,6.856461984594587,7.824046010856292,5.298317366548036,-6.907755278982137,0.6931471805599453,7.025538314638521,3.4339872044851463,99,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,68
11457931,-87.65358,41.9491,1.791759469228055,5.988961416889864,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.6931471805599453,7.025538314638521,4.653960350157523,99,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,96
11459249,-87.62352,41.88551,2.0794415416798357,5.700443573390687,-6.907755278982137,5.187385805840755,4.31748811353631,1.0986122886681098,7.024649030453636,4.859812404361672,95,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,100
11459685,-87.71354,41.94704,1.0986122886681098,4.31748811353631,-6.907755278982137,3.091042453358316,2.70805020110221,0.6931471805599453,3.332204510175204,4.983606621708336,99,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,90
11459929,-87.61656,41.89162,2.0794415416798357,5.700443573390687,-6.907755278982137,5.187385805840755,4.31748811353631,0.6931471805599453,6.906754778648554,5.093750200806762,96,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,93
11476089,-87.59964,41.81306,1.791759469228055,5.135798437050262,-6.907755278982137,3.912023005428146,2.995732273553991,0.6931471805599453,7.025538314638521,3.8501476017100584,95,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,71
11476206,-87.63255,41.84794,0.6931471805599453,4.07753744390572,-6.907755278982137,-6.907755278982137,-6.907755278982137,0,3.4011973816621555,4.897839799950911,89,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,96
11476512,-87.66658,42.01931,1.791759469228055,4.454347296253507,-6.907755278982137,3.4011973816621555,3.6888794541139363,0,7.025538314638521,4.983606621708336,96,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,85
11510864,-87.70265,41.88643,1.791759469228055,4.564348191467836,-6.907755278982137,3.6888794541139363,2.70805020110221,0,7.025538314638521,5.308267697401205,93,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,69
11525186,-87.68284,41.91604,1.3862943611198906,5.003946305945459,6.907755278982137,4.553876891600541,3.2188758248682006,0.6931471805599453,7.025538314638521,4.948759890378168,99,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,94
11527162,-87.64896,41.94105,0.6931471805599453,4.8283137373023015,-6.907755278982137,3.912023005428146,-6.907755278982137,0,7.025538314638521,3.6375861597263857,99,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,95
11544575,-87.69623,41.91582,0.6931471805599453,3.8066624897703196,-6.907755278982137,3.912023005428146,2.995732273553991,1.0986122886681098,7.025538314638521,2.9444389791664403,95,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,93
11561354,-87.6161,41.88617,1.0986122886681098,4.875197323201151,-6.907755278982137,4.605170185988092,-6.907755278982137,3.4339872044851463,7.024649030453636,2.0794415416798357,100,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,93
11561583,-87.61682,41.88676,1.3862943611198906,5.703782474656201,-6.907755278982137,4.605170185988092,-6.907755278982137,3.4339872044851463,7.025538314638521,1.0986122886681098,100,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,89
11582953,-87.63625,41.88469,1.791759469228055,5.926926025970411,6.163314804034641,5.272999558563747,3.8066624897703196,0,7.025538314638521,4.584967478670572,98,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,99
11609854,-87.68732,41.88097,0.6931471805599453,4.007333185232471,5.703782474656201,3.6888794541139363,2.995732273553991,3.4657359027997265,5.991464547107982,3.2188758248682006,98,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,86
11616727,-87.64424,41.85919,1.0986122886681098,4.276666119016055,-6.907755278982137,3.2188758248682006,3.2188758248682006,0.6931471805599453,4.110873864173311,5.54907608489522,97,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,88
11634283,-87.6553,41.95365,0.6931471805599453,4.442651256490317,-6.907755278982137,3.1780538303479458,-6.907755278982137,0,7.025538314638521,4.48863636973214,97,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,94
11637237,-87.65737,41.8595,1.3862943611198906,4.890349128221754,6.214608098422191,4.248495242049359,-6.907755278982137,0.6931471805599453,7.025538314638521,5.455321115357702,97,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,95
11658178,-87.66358,41.928,1.791759469228055,5.1647859739235145,-6.907755278982137,4.382026634673881,2.995732273553991,0.6931471805599453,7.025538314638521,2.6390573296152584,100,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,85
